Название;Артист;Продолжительность(мс);Наличие мата;Дата релиза;Жанр;Количество треков у артиста;Количество лайков артиста;Количество лайков альбома;ID трека;ID артиста;Язык
Mein Herz lässt dich nie allein;Claudia Jung;265660;False;2009-10-23T00:00:00+04:00;estrada;286;90;4;104235;10884;de
Bad;U2;368440;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104240;1111;en
Promenade;U2;152320;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104241;1111;en
MLK;U2;153990;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104242;1111;en
Elvis Presley And America;U2;383000;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104243;1111;en
Pride (In The Name Of Love);U2;228420;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104245;1111;en
The Unforgettable Fire;U2;294000;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104246;1111;en
Wire;U2;258000;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104247;1111;en
A Sort Of Homecoming;U2;328000;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104248;1111;en
Indian Summer Sky;U2;259000;False;2009-10-26T00:00:00+03:00;rock;358;156434;830;104249;1111;en
I Want To Know What Love Is;Mariah Carey;523960;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104250;4883;en
I Want To Know What Love Is;Mariah Carey;210620;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104251;4883;en
I Want To Know What Love Is;Mariah Carey;414450;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104252;4883;en
I Want To Know What Love Is;Mariah Carey;405210;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104253;4883;en
I Want To Know What Love Is;Mariah Carey;413830;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104254;4883;en
I Want To Know What Love Is;Mariah Carey;193250;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104255;4883;en
I Want To Know What Love Is;Mariah Carey;363700;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104256;4883;en
I Want To Know What Love Is;Mariah Carey;205970;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104257;4883;en
I Want To Know What Love Is;Mariah Carey;232480;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104258;4883;en
I Want To Know What Love Is;Mariah Carey;186980;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104259;4883;en
I Want To Know What Love Is;Mariah Carey;196120;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104260;4883;en
I Want To Know What Love Is;Mariah Carey;216890;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104261;4883;en
I Want To Know What Love Is;Mariah Carey;365660;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104262;4883;en
I Want To Know What Love Is;Mariah Carey;383760;False;2009-10-20T00:00:00+04:00;pop;368;126722;48;104263;4883;en
When I Fall In Love;Chris Botti;513430;False;2009-10-26T00:00:00+03:00;jazz;181;7283;338;104264;23688;en
Cinema Paradiso;Chris Botti;439110;False;2009-10-26T00:00:00+03:00;jazz;181;7283;338;104267;23688;it
Time To Say Goodbye (Con Te Partiro);Chris Botti;314300;False;2011-11-14T00:00:00+04:00;jazz;181;7283;357;104268;23688;it
I've Got You Under My Skin;Chris Botti;256410;False;2011-11-14T00:00:00+04:00;jazz;181;7283;357;104270;23688;en
Broken Vow;Chris Botti;300430;False;2009-10-26T00:00:00+03:00;jazz;181;7283;338;104271;23688;en
Glad To Be Unhappy;Chris Botti;333130;False;2009-10-26T00:00:00+03:00;jazz;181;7283;338;104272;23688;en
Smile;Chris Botti;301240;False;2009-10-26T00:00:00+03:00;jazz;181;7283;338;104274;23688;en
Seven Days;Chris Botti;293320;False;2009-10-26T00:00:00+03:00;jazz;181;7283;338;104276;23688;en
Flake;Jack Johnson;326930;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104277;8690;en
Staple It Together;Jack Johnson;242390;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104278;8690;en
Angel / Better Together;Jack Johnson;373250;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104279;8690;en
Times Like These;Jack Johnson;140040;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104280;8690;en
Do You Remember / Remember;Jack Johnson;225880;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104281;8690;en
Bubble Toes / Express Yourself;Jack Johnson;258060;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104282;8690;en
What You Thought You Need;Jack Johnson;237480;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104283;8690;en
Constellations;Jack Johnson;210890;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104284;8690;en
All At Once;Jack Johnson;224560;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104285;8690;en
Good People;Jack Johnson;215850;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104286;8690;en
If I Had Eyes;Jack Johnson;251170;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104287;8690;en
Gone;Jack Johnson;127600;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104288;8690;en
Belle / Banana Pancakes;Jack Johnson;378530;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104289;8690;en
Home;Jack Johnson;197130;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104290;8690;en
Country Road;Jack Johnson;178360;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104291;8690;en
Sitting, Waiting, Wishing;Jack Johnson;205020;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104292;8690;en
Wasting Time;Jack Johnson;300940;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104293;8690;en
The Horizon Has Been Defeated / Mother and Child Reunion;Jack Johnson;263490;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104294;8690;en
Sleep Through The Static;Jack Johnson;258960;False;2009-10-26T00:00:00+03:00;rock;189;6841;0;104295;8690;en
Overcome;Tricky;157960;False;2009-10-19T00:00:00+04:00;triphopgenre;212;206253;2837;104296;14450;en
Brand New You're Retro;Tricky;289200;False;2009-10-19T00:00:00+04:00;triphopgenre;212;206253;2837;104298;14450;en
Overcome;Tricky;205000;False;2009-10-19T00:00:00+04:00;triphopgenre;212;206253;2837;104300;14450;en
Slick 66;Tricky;257170;False;2009-10-19T00:00:00+04:00;triphopgenre;212;206253;2837;104303;14450;en
Hell Is Round The Corner;Tricky;343240;False;2009-10-19T00:00:00+04:00;triphopgenre;212;206253;2837;104304;14450;en
Overcome;Tricky;172870;False;2009-10-19T00:00:00+04:00;triphopgenre;212;206253;2837;104306;14450;en
Good Times;Richard Bona;271460;False;2015-04-27T00:00:00+03:00;folk;170;1233;150;104312;11229;en
M'Bemba Mama;Richard Bona;244480;False;2009-10-05T00:00:00+04:00;jazz;170;1233;62;104313;11229;sw
Souleymane;Richard Bona;298240;False;2009-10-05T00:00:00+04:00;jazz;170;1233;62;104315;11229;sw
Traveller;Talvin Singh;375060;False;2009-10-19T00:00:00+04:00;electronics;54;189;70;104321;26407;ja
Traveller;Talvin Singh;350480;False;2009-10-19T00:00:00+04:00;electronics;54;189;70;104326;26407;ja
Traveller;Talvin Singh;429680;False;2009-10-19T00:00:00+04:00;electronics;54;189;70;104329;26407;ja
Subliminar;NX Zero;219030;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104341;40828;pt
Mais Além;NX Zero;213890;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104342;40828;pt
Tudo Em Seu Lugar;NX Zero;170340;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104343;40828;pt
Como Se Fosse Ontem;NX Zero;188550;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104344;40828;pt
Insubstituível;NX Zero;217520;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104346;40828;pt
Zerar E Recomeçar;NX Zero;220600;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104347;40828;pt
Espero A Minha Vez;NX Zero;252940;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104348;40828;pt
Sem Saída;NX Zero;169920;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104349;40828;pt
Confidencial;NX Zero;175640;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104350;40828;pt
Perto De Você (Roots);NX Zero;166130;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104351;40828;pt
Só Rezo;NX Zero;236820;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104352;40828;pt
Vício;NX Zero;158300;False;2009-10-20T00:00:00+04:00;rock;71;42;3;104353;40828;pt
Ping Pong Affair;The Slits;255520;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104355;29524;en
FM;The Slits;214150;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104356;29524;en
So Tough;The Slits;136410;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104358;29524;en
Adventures Close To Home;The Slits;216940;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104360;29524;en
Instant Hit;The Slits;161930;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104361;29524;en
Shoplifting;The Slits;96000;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104362;29524;en
Instant Hit;The Slits;163180;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104363;29524;en
So Tough;The Slits;160260;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104364;29524;en
Spend, Spend, Spend;The Slits;195760;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104366;29524;en
Typical Girls;The Slits;256520;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104369;29524;en
Typical Girls;The Slits;258270;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104371;29524;en
Newtown;The Slits;217600;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104373;29524;en
Love Und Romance;The Slits;147010;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104375;29524;en
Shoplifting;The Slits;98690;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104377;29524;en
So Tough;The Slits;159190;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104378;29524;en
Adventures Close To Home;The Slits;204510;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104379;29524;en
Newtown;The Slits;228200;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104380;29524;en
Instant Hit;The Slits;152340;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104382;29524;en
Love Und Romance;The Slits;147060;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104383;29524;en
Spend, Spend, Spend;The Slits;197870;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104384;29524;en
Newtown;The Slits;270210;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104385;29524;en
I Heard It Through The Grapevine;The Slits;238420;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104388;29524;en
Adventures Close To Home;The Slits;206650;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104389;29524;en
So Tough;The Slits;97010;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104391;29524;en
Spend, Spend, Spend;The Slits;207150;True;2009-10-19T00:00:00+04:00;punk;69;4354;295;104392;29524;en
In These Arms;Bon Jovi;367010;False;2009-10-26T00:00:00+03:00;rock;346;1877559;174;104393;1859;en
I'll Sleep When I'm Dead;Bon Jovi;382620;False;2009-10-26T00:00:00+03:00;rock;346;1877559;174;104394;1859;en
Rudolph, The Red-Nosed Reindeer;Dean Martin;136730;False;2012-11-22T00:00:00+04:00;;3130;333609;20;104395;2737;en
Baby, It's Cold Outside;Dean Martin;198200;False;2013-10-15T00:00:00+04:00;vocaljazz;3130;333609;692;104396;2737;en
White Christmas;Dean Martin;152260;False;;vocaljazz;3130;333609;4;104397;2737;en
I've Got My Love To Keep Me Warm;Dean Martin;166490;False;2013-10-15T00:00:00+04:00;vocaljazz;3130;333609;692;104398;2737;en
The Christmas Blues;Dean Martin;175440;False;2013-11-12T00:00:00+04:00;vocaljazz;3130;333609;19;104399;2737;en
Let It Snow, Let It Snow, Let It Snow;Dean Martin;118220;False;2013-10-15T00:00:00+04:00;vocaljazz;3130;333609;692;104400;2737;en
Winter Wonderland;Dean Martin;147240;False;2020-12-16T00:00:00+03:00;;3130;333609;1;104401;2737;en
Kvar ein dag;Herborg Kråkevik;209390;False;2009-10-19T00:00:00+04:00;pop;62;8;1;104408;40852;no
Så tak då mine hender;Herborg Kråkevik;150460;False;2009-10-19T00:00:00+04:00;pop;62;8;1;104411;40852;no
Wovon träumst du;Gerrit Winter;228420;False;2009-10-23T00:00:00+04:00;pop;15;0;1;104423;40870;de
Emily;Gerrit Winter;206260;False;2009-10-23T00:00:00+04:00;pop;15;0;1;104430;40870;de
Ain't That A Groove - Part 2;James Brown;70470;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104431;606;en
Let Yourself Go;James Brown;84190;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104433;606;en
Let Yourself Go;James Brown;227340;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104434;606;en
Out Of Sight;James Brown;74890;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104435;606;en
Try Me;James Brown;139750;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104438;606;en
Bring It Up;James Brown;275460;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104439;606;en
Ain't That A Groove - Part 1;James Brown;363830;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104440;606;en
Try Me;James Brown;157230;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104441;606;en
Let Yourself Go;James Brown;251290;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104443;606;en
Let Yourself Go;James Brown;241030;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104444;606;en
Bring It Up;James Brown;241260;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104445;606;en
Papa's Got A Brand New Bag;James Brown;567090;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104446;606;en
Night Train;James Brown;675990;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104448;606;en
I Got You (I Feel Good);James Brown;143690;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104449;606;en
Bring It Up (Reprise);James Brown;79830;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104450;606;en
Please, Please, Please;James Brown;165250;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104451;606;en
It's A Man's Man's Man's World;James Brown;437020;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104452;606;en
I Got You (I Feel Good);James Brown;148440;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104455;606;en
Come Rain Or Come Shine;James Brown;182090;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104456;606;en
Prisoner Of Love;James Brown;315820;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104459;606;en
Ain't That A Groove;James Brown;514290;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104460;606;en
Please, Please, Please;James Brown;166130;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104462;606;en
Prisoner Of Love;James Brown;298160;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104463;606;en
Bring It Up;James Brown;95920;False;1967-05-01T00:00:00+03:00;rnb;2270;389114;5;104464;606;en
Andas;Martin Stenmarck;250610;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104465;38162;sv
I septemberland;Martin Stenmarck;247110;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104466;38162;sv
Happy Ending;Martin Stenmarck;204560;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104467;38162;sv
Som en vän;Martin Stenmarck;231540;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104468;38162;sv
J, Jeff och Jesus;Martin Stenmarck;294890;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104469;38162;sv
Fix;Martin Stenmarck;238280;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104470;38162;sv
Explosionen;Martin Stenmarck;215660;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104471;38162;sv
Jag vill, jag vill, jag vill;Martin Stenmarck;216320;False;2009-10-28T00:00:00+03:00;pop;39;23;5;104473;38162;sv
Season's Greetings From Tito Jackson;Tito Jackson;7470;False;2009-10-13T00:00:00+04:00;rnb;18;984;73;104474;40879;en
Someday At Christmas;The Jackson 5;165920;False;2009-10-13T00:00:00+04:00;rnb;313;35013;73;104475;1020;en
Season's Greetings From Jackie Jackson;Jackie Jackson;8960;False;2009-10-13T00:00:00+04:00;rnb;22;689;73;104476;40878;en
Up On The House Top;The Jackson 5;301000;False;2009-10-13T00:00:00+04:00;rnb;313;35013;73;104477;1020;en
J5 Christmas Medley;The Jackson 5;239520;False;2009-10-13T00:00:00+04:00;rnb;313;35013;73;104478;1020;en
Rudolph The Red-Nosed Reindeer;The Jackson 5;184660;False;2009-10-13T00:00:00+04:00;rnb;313;35013;73;104481;1020;en
Give Love On Christmas Day;The Jackson 5;214500;False;2009-10-13T00:00:00+04:00;rnb;313;35013;73;104482;1020;en
while;Brian McKnight;261270;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104483;1035;en
Not Alone;Brian McKnight;241370;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104484;1035;en
The Brian McKnight Show;Brian McKnight;88650;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104485;1035;en
babyit'sU;Brian McKnight;231360;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104486;1035;en
JustAlittleBit;Brian McKnight;258290;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104487;1035;en
neversaygoodbye;Brian McKnight;240300;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104488;1035;en
Ibetchaneva;Brian McKnight;261300;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104489;1035;en
ImissU;Brian McKnight;229450;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104491;1035;en
alwaysbeMYbaby;Brian McKnight;207070;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104492;1035;en
whatI'vebeenwaiting4;Brian McKnight;240920;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104493;1035;en
whenURlovinME;Brian McKnight;246930;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104494;1035;en
Another You;Brian McKnight;201320;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104495;1035;en
next2U;Brian McKnight;272840;False;2009-10-27T00:00:00+03:00;rnb;351;1542;21;104496;1035;en
When You're Big/ Skateboard Ballet;Daniel Jenkins;213050;False;2007-02-27T00:00:00+03:00;pop;27;0;3;104509;39872;en
Jag har aldrig varit på snusen;Bengt Sändh;94640;False;2009-11-06T00:00:00+03:00;folk;110;0;1;104527;40902;sv
Puzzlement;Yul Brenner;211430;False;2007-10-16T00:00:00+04:00;classical;5;1;2;104568;39814;en
We Kiss In The Shadow;Doretta Morrow;209310;False;2007-10-16T00:00:00+04:00;classical;176;1;2;104569;40906;en
Hello Young Lovers;Gertrude Lawrence;191050;False;2007-10-16T00:00:00+04:00;classical;250;11;2;104570;39815;en
Getting To Know You;Gertrude Lawrence;205840;False;2007-10-16T00:00:00+04:00;classical;250;11;2;104572;39815;en
Something Wonderful;Dorothy Sarnoff;158190;False;2007-10-16T00:00:00+04:00;classical;36;0;2;104575;40907;en
I Have Dreamed;Doretta Morrow;209940;False;2007-10-16T00:00:00+04:00;classical;176;1;2;104577;40906;en
That's The Joint;Black Eyed Peas;227970;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104582;451;en
Simple Little Melody;Black Eyed Peas;191660;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104583;451;en
Where Ya Wanna Go;Black Eyed Peas;308450;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104584;451;en
Pump It Harder;Black Eyed Peas;231810;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104585;451;en
Don't Bring Me Down;Black Eyed Peas;191520;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104586;451;en
Shut The Phunk Up;Black Eyed Peas;259310;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104587;451;en
Another Weekend;Black Eyed Peas;250140;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104588;451;en
Don't Phunk Around;Black Eyed Peas;227420;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104589;451;en
Let's Get Re-Started;Black Eyed Peas;177240;False;2009-10-26T00:00:00+03:00;foreignrap;190;1661401;2573;104590;451;en
The Trolley Song;Carol Burnett;173360;False;2018-12-14T00:00:00+03:00;pop;110;1;0;104595;39956;en
Time After Time;Carol Burnett;166580;False;2018-12-14T00:00:00+03:00;pop;110;1;;104598;39956;en
Give A Little, Get A Little;Carol Burnett;156390;False;2018-12-14T00:00:00+03:00;pop;110;1;;104600;39956;en
High Flying, Adored;Patti LuPone;225800;False;1996-09-24T00:00:00+04:00;soundtrack;146;35;27;104627;27161;en
Lament;Patti LuPone;176690;False;2007-10-16T00:00:00+04:00;soundtrack;146;35;71;104628;27161;en
A New Argentina;Bob Gunton;422400;False;2007-10-16T00:00:00+04:00;soundtrack;11;0;71;104630;40924;en
Rainbow High;Patti LuPone;137560;False;2007-10-16T00:00:00+04:00;soundtrack;146;35;71;104631;27161;en
Requiem For Evita / Oh What A Circus;Mandy Patinkin;551990;False;2007-10-16T00:00:00+04:00;soundtrack;200;26;71;104632;40928;en
Another Suitcase In Another Hall;Patti LuPone;281520;False;2007-10-16T00:00:00+04:00;soundtrack;146;35;71;104633;27161;en
Buenos Aires;Patti LuPone;291180;False;2007-10-16T00:00:00+04:00;soundtrack;146;35;71;104634;27161;en
On The Balcony Of The Casa Rosada / Don't Cry For Me Argentina;Bob Gunton;574450;False;2007-10-16T00:00:00+04:00;soundtrack;11;0;71;104635;40924;en
And The Money Kept Rolling In (And Out);Mandy Patinkin;262160;False;2007-10-16T00:00:00+04:00;soundtrack;200;26;71;104637;40928;en
On This Night Of A Thousand Stars / Eva And Magaldi / Eva Beware Of The City;Patti LuPone;456560;False;2007-10-16T00:00:00+04:00;soundtrack;146;35;71;104638;27161;en
